,Units,scenario,region,fuel,Year,value
240,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,b natural gas,2075,2.838666
241,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,b natural gas,2080,2.5377959999999997
242,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,b natural gas,2085,2.273006
243,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,b natural gas,2090,2.032671
244,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,b natural gas,2095,1.793901
245,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,b natural gas,2100,1.5376819999999998
246,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,1975,0.11214350000000001
247,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,1990,0.40673929999999997
248,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2005,0.542768
249,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2010,0.6058961
250,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2015,0.7393190000000001
251,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2020,0.9090440000000001
252,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2025,0.971835
253,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2030,0.9278379999999999
254,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2035,0.7972959
255,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2040,0.715245
256,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2045,0.6454444
257,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2050,0.5852969
258,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2055,0.5401481
259,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2060,0.4931644
260,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2065,0.4375864
261,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2070,0.3835927
262,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2075,0.33405759999999995
263,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2080,0.2866786
264,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2085,0.2414005
265,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2090,0.1973357
266,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2095,0.1546365
267,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,c coal,2100,0.1143502
268,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,1975,0.773866
269,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,1990,1.42094
270,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2005,2.01346
271,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2010,2.6079152
272,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2015,2.713915
273,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2020,3.1255133
274,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2025,3.577353917
275,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2030,4.115996341
276,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2035,4.729007741999999
277,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2040,5.084775578
278,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2045,5.339877908999999
279,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2050,5.485096981000001
280,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2055,5.547039125000001
281,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2060,5.575876898
282,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2065,5.910735421
283,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2070,6.471723091
284,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2075,6.671678246000001
285,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2080,6.599250292
286,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2085,6.4249666450000005
287,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2090,6.313767200999999
288,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2095,6.378811858999999
289,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,d biomass,2100,6.623260858
290,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,1990,0.0319371146433213
291,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2005,0.0942737056122957
292,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2010,0.121125326534603
293,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2015,0.1249885894099
294,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2020,0.1275693785943736
295,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2025,0.14416447164773283
296,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2030,0.1748356889614237
297,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2035,0.2150641370449298
298,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2040,0.2616176049813724
299,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2045,0.31001904222117505
300,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2050,0.35488568496062023
301,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2055,0.4012803250214822
302,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2060,0.45356605487030055
303,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2065,0.5035191463692429
304,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2070,0.548558101819651
305,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2075,0.5878456296816752
306,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2080,0.6157465115662364
307,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2085,0.6357923305429458
308,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2090,0.6400867227825674
309,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2095,0.6265721900593675
310,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,e nuclear,2100,0.5993159890416858
311,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,1990,2.9521057876065058
312,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2005,3.2277317454511576
313,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2010,3.3628127578168434
314,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2015,3.0525954672823947
315,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2020,2.973474360059962
316,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2025,2.9259738671773765
317,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2030,2.85431746820182
318,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2035,2.8203076082447422
319,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2040,2.824557200080084
320,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2045,2.8312398035166093
321,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2050,2.8561106531075264
322,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2055,2.9007807818160405
323,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2060,2.9651802541487235
324,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2065,3.053875508642431
325,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2070,3.146075998407398
326,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2075,3.243426272137578
327,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2080,3.3510077568647687
328,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2085,3.4674183137504326
329,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2090,3.5921566953566875
330,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2095,3.717259946684451
331,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,f hydro,2100,3.869323444149359
332,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2005,0.0008896461362092
333,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2010,0.0181566966158393
334,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2015,0.1834536641076306
335,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2020,0.2369097925149481
336,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2025,0.4567585376093166
337,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2030,0.941375029286119
338,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2035,1.5790308246916456
339,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2040,2.2799443823380465
340,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2045,2.8727356397760784
341,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2050,3.4913844616727503
342,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2055,4.046212595982926
343,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2060,4.513767408471936
344,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2065,4.857567928444649
345,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2070,5.035592646179482
346,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2075,5.128805784306496
347,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2080,5.203355488507823
348,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2085,5.201792678550914
349,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2090,5.091502199990903
350,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2095,4.880701546314795
351,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,g wind,2100,4.6189053522275705
352,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,h solar,2015,0.0005004972424165
353,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,h solar,2020,0.192523337343656
354,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,h solar,2025,0.7153345549926201
355,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,h solar,2030,1.1953079318319513
356,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,h solar,2035,1.7461703638709032
357,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,h solar,2040,2.3727256643295407
358,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,h solar,2045,3.0032807789963596
359,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,h solar,2050,3.6267859939390608
360,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,h solar,2055,4.198840746118839
361,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,h solar,2060,4.7937388149719755
362,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,h solar,2065,5.3794551703601625
363,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,h solar,2070,5.81084338440254
364,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,h solar,2075,6.123212028889784
365,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,h solar,2080,6.313555622426372
366,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,h solar,2085,6.373070755601426
367,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,h solar,2090,6.267581335346873
368,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,h solar,2095,6.0242823288000755
369,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,h solar,2100,5.722919085792723
370,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,i geothermal,2020,0.0811718578938008
371,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,i geothermal,2025,0.1889570297218055
372,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,i geothermal,2030,0.3250970956026908
373,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,i geothermal,2035,0.45504960043833476
374,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,i geothermal,2040,0.571248716265045
375,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,i geothermal,2045,0.664663230482811
376,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,i geothermal,2050,0.6870067868478883
377,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,i geothermal,2055,0.6944470290804099
378,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,i geothermal,2060,0.6915596097329305
379,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,i geothermal,2065,0.6884191463801894
380,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,i geothermal,2070,0.681917826263197
381,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,i geothermal,2075,0.6786344328971239
382,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,i geothermal,2080,0.6755750929084463
383,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,i geothermal,2085,0.6678973056429128
384,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,i geothermal,2090,0.6512566108528625
385,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,i geothermal,2095,0.6280008649967963
386,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,i geothermal,2100,0.6025072398040313
387,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,1990,0.3333316
388,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2005,0.344717
389,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2010,0.3045737
390,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2015,0.2651408
391,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2020,0.2442648
392,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2025,0.1906057
393,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2030,0.1505567
394,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2035,0.1204417
395,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2040,0.0951061
396,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2045,0.0731169
397,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2050,0.05588028
398,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2055,0.0417528
399,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2060,0.03078366
400,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2065,0.022820120000000003
401,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2070,0.01735557
402,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2075,0.01319682
403,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2080,0.01009632
404,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2085,0.00770931
405,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2090,0.00578476
406,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2095,0.004291996
407,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,j traditional biomass,2100,0.0031614060000000003
408,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,1990,5.20491
409,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2005,14.47367
410,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2010,19.82884
411,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2015,24.49077
412,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2020,30.6638
413,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2025,33.52975
414,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2030,34.939589999999995
415,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2035,34.95267
416,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2040,34.34785
417,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2045,32.17611
418,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2050,29.15777
419,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2055,26.20051
420,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2060,23.58137
421,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2065,20.88084
422,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2070,17.95613
423,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2075,15.043579999999999
424,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2080,12.097740000000002
425,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2085,8.98696
426,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2090,6.10354
427,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2095,3.47562
428,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,a oil,2100,1.514991
429,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,b natural gas,1975,0.30390406000000003
430,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,b natural gas,1990,0.475348
431,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,b natural gas,2005,1.49764
432,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,b natural gas,2010,4.310679
433,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,b natural gas,2015,6.47609
434,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,b natural gas,2020,8.39634
435,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,b natural gas,2025,9.797930000000001
436,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,b natural gas,2030,11.58269
437,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,b natural gas,2035,13.3049
438,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,b natural gas,2040,15.281770000000002
439,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,b natural gas,2045,17.47542
440,EJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",China,b natural gas,2050,18.15489
