,Units,scenario,region,sector,Year,value
215,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,H2 central production,2080,1.0737267099999999
216,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,H2 central production,2085,1.06810966
217,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,H2 central production,2090,1.0774890300000002
218,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,H2 central production,2095,1.097986895
219,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,H2 central production,2100,1.1145421999999998
220,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,N fertilizer,2025,0.00535039
221,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,N fertilizer,2030,0.027642640000000003
222,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,N fertilizer,2035,0.11568483
223,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,N fertilizer,2040,0.23462241
224,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,N fertilizer,2045,0.3243526
225,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,N fertilizer,2050,0.40078285399999997
226,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,N fertilizer,2055,0.47457443
227,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,N fertilizer,2060,0.5358884487000001
228,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,N fertilizer,2065,0.56978084
229,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,N fertilizer,2070,0.585486881
230,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,N fertilizer,2075,0.60013941
231,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,N fertilizer,2080,0.62585736
232,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,N fertilizer,2085,0.6644180099999999
233,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,N fertilizer,2090,0.70794096
234,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,N fertilizer,2095,0.74718893
235,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,N fertilizer,2100,0.7688129800000001
236,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,alumina,2020,2.3735783000000002e-08
237,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,alumina,2025,0.0005837733749049999
238,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,alumina,2030,0.001844387110078
239,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,alumina,2035,0.004018568305709
240,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,alumina,2040,0.0069765930824
241,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,alumina,2045,0.010076869298830001
242,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,alumina,2050,0.012894451657580002
243,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,alumina,2055,0.015024924618906001
244,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,alumina,2060,0.016441561833999998
245,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,alumina,2065,0.01711619879
246,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,alumina,2070,0.01709255649
247,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,alumina,2075,0.016574384129999998
248,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,alumina,2080,0.015782019630000005
249,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,alumina,2085,0.014844856480000003
250,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,alumina,2090,0.01384269272
251,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,alumina,2095,0.012811273719999997
252,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,alumina,2100,0.01171600914
253,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,cement,2025,0.00315369
254,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,cement,2030,0.09755140000000001
255,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,cement,2035,0.74257029
256,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,cement,2040,1.72274541
257,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,cement,2045,2.31345737
258,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,cement,2050,2.7414466319999997
259,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,cement,2055,3.3668065840000003
260,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,cement,2060,3.9929180892
261,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,cement,2065,4.3754243299999995
262,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,cement,2070,4.50878097
263,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,cement,2075,4.5621386
264,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,cement,2080,4.68802523
265,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,cement,2085,4.90746336
266,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,cement,2090,5.1338768
267,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,cement,2095,5.2941971
268,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,cement,2100,5.3633293
269,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical energy use,2025,0.001432525
270,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical energy use,2030,0.006346724999999999
271,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical energy use,2035,0.022032976000000003
272,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical energy use,2040,0.044443003
273,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical energy use,2045,0.064665136
274,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical energy use,2050,0.08441955629999999
275,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical energy use,2055,0.0999885026
276,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical energy use,2060,0.11051710604999998
277,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical energy use,2065,0.113522515967
278,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical energy use,2070,0.10882152646899998
279,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical energy use,2075,0.0996211296546
280,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical energy use,2080,0.08863723076049
281,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical energy use,2085,0.07781867355052999
282,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical energy use,2090,0.06897333864727802
283,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical energy use,2095,0.062214481316350004
284,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical energy use,2100,0.056869592556350004
285,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,1975,0.000821239
286,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,1990,0.996033
287,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2005,0.711335
288,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2010,1.92479
289,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2015,0.384793
290,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2020,0.464696
291,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2025,0.697925
292,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2030,0.955185
293,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2035,1.27057
294,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2040,1.60871
295,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2045,2.03132
296,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2050,2.54577
297,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2055,3.07768
298,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2060,3.52673
299,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2065,3.9477
300,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2070,4.15039
301,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2075,4.31339
302,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2080,4.42693
303,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2085,4.44019
304,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2090,4.40625
305,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2095,4.34132
306,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,chemical feedstocks,2100,4.23253
307,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,1975,0.152623
308,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,1990,0.88943
309,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2005,1.26037
310,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2010,1.53522
311,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2015,1.37604
312,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2020,1.53392
313,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2025,1.67891
314,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2030,1.8141
315,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2035,1.93643
316,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2040,2.05171
317,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2045,2.16086
318,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2050,2.26146
319,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2055,2.346
320,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2060,2.41142
321,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2065,2.46419
322,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2070,2.48795
323,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2075,2.50195
324,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2080,2.5074
325,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2085,2.50056
326,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2090,2.4831
327,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2095,2.45543
328,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,construction feedstocks,2100,2.41124
329,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (IGCC CCS),2025,0.0035495022
330,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (IGCC CCS),2030,0.0141539575
331,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (IGCC CCS),2035,0.049719540300000004
332,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (IGCC CCS),2040,0.107997011
333,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (IGCC CCS),2045,0.18495847190000003
334,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (IGCC CCS),2050,0.27907494220000006
335,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (IGCC CCS),2055,0.4144773232799999
336,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (IGCC CCS),2060,0.60320020092
337,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (IGCC CCS),2065,0.7909454652800001
338,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (IGCC CCS),2070,0.89298446705
339,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (IGCC CCS),2075,0.9012304141870001
340,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (IGCC CCS),2080,0.8651007368499998
341,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (IGCC CCS),2085,0.8568726368140002
342,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (IGCC CCS),2090,0.8910534122979998
343,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (IGCC CCS),2095,0.976643614908
344,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (IGCC CCS),2100,1.034699171987
345,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (conv CCS),2025,0.006197637
346,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (conv CCS),2030,0.023787410000000002
347,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (conv CCS),2035,0.098930481
348,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (conv CCS),2040,0.19738808400000005
349,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (conv CCS),2045,0.2700720966
350,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (conv CCS),2050,0.3207444632
351,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (conv CCS),2055,0.4191248510000001
352,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (conv CCS),2060,0.5487775887999999
353,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (conv CCS),2065,0.57908936929
354,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (conv CCS),2070,0.48605708344
355,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (conv CCS),2075,0.38757940918
356,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (conv CCS),2080,0.325435791571
357,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (conv CCS),2085,0.3056651361
358,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (conv CCS),2090,0.31489220166000004
359,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (conv CCS),2095,0.33970763303999996
360,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_biomass (conv CCS),2100,0.34707846363000006
361,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (IGCC CCS),2025,0.0064343145
362,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (IGCC CCS),2030,0.0173241438
363,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (IGCC CCS),2035,0.0395690025
364,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (IGCC CCS),2040,0.06196975849999999
365,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (IGCC CCS),2045,0.078046988
366,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (IGCC CCS),2050,0.08316466034
367,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (IGCC CCS),2055,0.07837180831000001
368,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (IGCC CCS),2060,0.06182886932699999
369,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (IGCC CCS),2065,0.04667268945899999
370,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (IGCC CCS),2070,0.038846011912
371,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (IGCC CCS),2075,0.0353465839747
372,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (IGCC CCS),2080,0.03315289062
373,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (IGCC CCS),2085,0.0349181211878
374,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (IGCC CCS),2090,0.038910550748799996
375,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (IGCC CCS),2095,0.0431004902172
376,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (IGCC CCS),2100,0.042251607129900004
377,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (conv pul CCS),2025,0.008470123
378,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (conv pul CCS),2030,0.017801102
379,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (conv pul CCS),2035,0.0340893482
380,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (conv pul CCS),2040,0.0451361938
381,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (conv pul CCS),2045,0.04794888860000001
382,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (conv pul CCS),2050,0.0436616309
383,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (conv pul CCS),2055,0.03661306187999999
384,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (conv pul CCS),2060,0.027048009299999995
385,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (conv pul CCS),2065,0.020161203348999998
386,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (conv pul CCS),2070,0.016532650315
387,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (conv pul CCS),2075,0.015005981532000001
388,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (conv pul CCS),2080,0.013987294968999996
389,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (conv pul CCS),2085,0.014901815795
390,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (conv pul CCS),2090,0.016665719627000003
391,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (conv pul CCS),2095,0.018663753463999996
392,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_coal (conv pul CCS),2100,0.018329740091
393,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_gas (CC CCS),2025,1.1287998000000001
394,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_gas (CC CCS),2030,2.6831726
395,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_gas (CC CCS),2035,4.7503847
396,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_gas (CC CCS),2040,6.6298247
397,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_gas (CC CCS),2045,8.1621758
398,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_gas (CC CCS),2050,9.2287497
399,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_gas (CC CCS),2055,9.885364999999998
400,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_gas (CC CCS),2060,9.8627131
401,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_gas (CC CCS),2065,8.898010099999999
402,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_gas (CC CCS),2070,7.227391719999999
403,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_gas (CC CCS),2075,5.66996764
404,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_gas (CC CCS),2080,4.342086880000001
405,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_gas (CC CCS),2085,3.49624585
406,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_gas (CC CCS),2090,3.0201443200000004
407,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_gas (CC CCS),2095,2.74832536
408,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_gas (CC CCS),2100,2.4856539800000004
409,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_refined liquids (CC CCS),2025,1.5768907
410,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_refined liquids (CC CCS),2030,2.16595906
411,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_refined liquids (CC CCS),2035,2.7495829799999996
412,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_refined liquids (CC CCS),2040,2.8461712899999996
413,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_refined liquids (CC CCS),2045,2.7882545609999996
414,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_refined liquids (CC CCS),2050,2.6724251500000005
415,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_refined liquids (CC CCS),2055,2.4864177020000002
416,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_refined liquids (CC CCS),2060,2.019943291
417,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_refined liquids (CC CCS),2065,1.5448565609999998
418,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_refined liquids (CC CCS),2070,1.0432669127
419,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_refined liquids (CC CCS),2075,0.773655973
420,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_refined liquids (CC CCS),2080,0.6109140007999998
421,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_refined liquids (CC CCS),2085,0.5322700512
422,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_refined liquids (CC CCS),2090,0.48341923799
423,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_refined liquids (CC CCS),2095,0.42827011653
424,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,elec_refined liquids (CC CCS),2100,0.40536080483000003
425,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,iron and steel,2025,0.00991918665
426,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,iron and steel,2030,0.02789447709
427,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,iron and steel,2035,0.04973804371
428,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,iron and steel,2040,0.067942856399
429,MTC,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Africa_Northern,iron and steel,2045,0.083749255188
