,sector,region,scenario,Year,value
1032,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,2811.7963186577294
1033,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,3577.858477616545
1034,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,4167.351637506405
1035,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,4281.272940962113
1036,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,4170.454421367607
1037,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,3829.67520603454
1038,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,3487.3299913656406
1039,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,3134.516413793649
1040,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,2729.4396033892767
1041,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,2318.87618484474
1042,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,2044.5445372282852
1043,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,1766.8344217519975
1044,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,1332.9512422983978
1045,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,766.409529033634
1046,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,425.9832906493117
1047,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,216.90822831226888
1048,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,94.52535419443171
1049,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,32.93663745537412
1050,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,8.096840027257326
1051,transportation,Brazil,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,3.8850416888227652
1052,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,8264.351497264768
1053,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,12232.176490399444
1054,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,16742.699117091503
1055,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,20298.972728642977
1056,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,21122.177829666987
1057,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,21400.04233001739
1058,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,20865.99727345612
1059,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,20178.292562218372
1060,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,19133.990590106077
1061,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,17594.447148001236
1062,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,16045.71835219771
1063,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,14598.382417256744
1064,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,13059.524086991109
1065,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,11386.503530615586
1066,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,9712.278265537221
1067,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,8007.5696782124005
1068,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,6199.04813527954
1069,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,4512.716079820532
1070,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,2940.7539588594464
1071,transportation,China,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,1688.4354089406324
1072,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,2151.04979593018
1073,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,3558.512002038768
1074,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,4912.728147169703
1075,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,5370.59280351549
1076,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,5786.690295629363
1077,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,5917.397827875527
1078,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,5605.307926851586
1079,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,5247.413328463189
1080,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,4979.974089819438
1081,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,4793.209110596793
1082,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,4739.674703691137
1083,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,4597.737040736853
1084,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,4356.899643313208
1085,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,4107.135293542048
1086,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,3963.3295519990043
1087,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,3889.2211567672925
1088,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,3825.90205712841
1089,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,3617.6754988822704
1090,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,3283.5512470420795
1091,transportation,India,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,2892.27492925359
1092,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2005,317.96634514446254
1093,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2010,449.9853950425131
1094,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2015,635.6185836529472
1095,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2020,737.6448558341948
1096,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2025,783.1664847031717
1097,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2030,811.4848783986506
1098,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2035,789.0845530718794
1099,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2040,754.8161760530995
1100,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2045,752.5282719579021
1101,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2050,788.1345078064644
1102,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2055,855.2024411442089
1103,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2060,914.6292477784542
1104,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2065,953.9592053643393
1105,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2070,957.0617005815392
1106,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2075,960.8690925357607
1107,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2080,959.6649187568246
1108,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2085,940.9800607590986
1109,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2090,907.1240802231225
1110,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2095,866.415904066839
1111,transportation,South Asia,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",2100,822.6907988550737
